orig_path,resized_path,datetime_iso,label,in_core_window,in_extended_window,event_ids,resize_mode,orig_w,orig_h,out_size,w_new,h_new,scale,scale_x,scale_y,pad_x,pad_y,status,status_msg
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2017/11/airmass_rgb_20171118_1905.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20171118_1905.png,2017-11-18T19:05,0,0,1,7001575,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2017/11/airmass_rgb_20171119_0255.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20171119_0255.png,2017-11-19T02:55,0,0,1,7001575,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2017/11/airmass_rgb_20171119_1055.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20171119_1055.png,2017-11-19T10:55,0,0,1,7001575,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2017/11/airmass_rgb_20171118_2340.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20171118_2340.png,2017-11-18T23:40,0,0,1,7001575,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2017/11/airmass_rgb_20171116_2100.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20171116_2100.png,2017-11-16T21:00,1,1,1,7001575,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2017/11/airmass_rgb_20171117_1440.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20171117_1440.png,2017-11-17T14:40,1,1,1,7001575,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2017/11/airmass_rgb_20171117_1135.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20171117_1135.png,2017-11-17T11:35,1,1,1,7001575,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2017/11/airmass_rgb_20171119_0310.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20171119_0310.png,2017-11-19T03:10,0,0,1,7001575,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2017/11/airmass_rgb_20171117_1245.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20171117_1245.png,2017-11-17T12:45,1,1,1,7001575,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2017/11/airmass_rgb_20171118_0625.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20171118_0625.png,2017-11-18T06:25,1,1,1,7001575,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2017/11/airmass_rgb_20171117_2315.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20171117_2315.png,2017-11-17T23:15,1,1,1,7001575,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2017/11/airmass_rgb_20171119_1430.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20171119_1430.png,2017-11-19T14:30,0,0,1,7001575,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2017/11/airmass_rgb_20171118_1340.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20171118_1340.png,2017-11-18T13:40,0,0,1,7001575,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2017/11/airmass_rgb_20171118_1045.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20171118_1045.png,2017-11-18T10:45,1,1,1,7001575,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2017/11/airmass_rgb_20171116_0045.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20171116_0045.png,2017-11-16T00:45,0,0,1,7001575,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2017/11/airmass_rgb_20171117_0145.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20171117_0145.png,2017-11-17T01:45,1,1,1,7001575,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2017/11/airmass_rgb_20171118_0220.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20171118_0220.png,2017-11-18T02:20,1,1,1,7001575,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2017/11/airmass_rgb_20171115_1235.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20171115_1235.png,2017-11-15T12:35,0,0,1,7001575,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2017/11/airmass_rgb_20171119_0725.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20171119_0725.png,2017-11-19T07:25,0,0,1,7001575,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2017/11/airmass_rgb_20171119_0625.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20171119_0625.png,2017-11-19T06:25,0,0,1,7001575,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2017/11/airmass_rgb_20171116_2215.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20171116_2215.png,2017-11-16T22:15,1,1,1,7001575,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2017/11/airmass_rgb_20171116_2040.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20171116_2040.png,2017-11-16T20:40,1,1,1,7001575,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2017/11/airmass_rgb_20171118_0200.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20171118_0200.png,2017-11-18T02:00,1,1,1,7001575,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2017/11/airmass_rgb_20171119_2015.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20171119_2015.png,2017-11-19T20:15,0,0,1,7001575,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2017/11/airmass_rgb_20171116_1455.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20171116_1455.png,2017-11-16T14:55,1,1,1,7001575,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2017/11/airmass_rgb_20171118_0145.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20171118_0145.png,2017-11-18T01:45,1,1,1,7001575,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2017/11/airmass_rgb_20171116_0845.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20171116_0845.png,2017-11-16T08:45,0,0,1,7001575,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2017/11/airmass_rgb_20171118_2110.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20171118_2110.png,2017-11-18T21:10,0,0,1,7001575,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2017/11/airmass_rgb_20171118_2025.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20171118_2025.png,2017-11-18T20:25,0,0,1,7001575,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2017/11/airmass_rgb_20171117_1010.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20171117_1010.png,2017-11-17T10:10,1,1,1,7001575,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2017/11/airmass_rgb_20171117_0700.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20171117_0700.png,2017-11-17T07:00,1,1,1,7001575,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2017/11/airmass_rgb_20171119_0145.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20171119_0145.png,2017-11-19T01:45,0,0,1,7001575,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2017/11/airmass_rgb_20171116_0245.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20171116_0245.png,2017-11-16T02:45,0,0,1,7001575,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2017/11/airmass_rgb_20171118_0500.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20171118_0500.png,2017-11-18T05:00,1,1,1,7001575,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2017/11/airmass_rgb_20171118_1130.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20171118_1130.png,2017-11-18T11:30,1,1,1,7001575,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2017/11/airmass_rgb_20171118_1020.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20171118_1020.png,2017-11-18T10:20,1,1,1,7001575,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2017/11/airmass_rgb_20171117_2055.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20171117_2055.png,2017-11-17T20:55,1,1,1,7001575,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2017/11/airmass_rgb_20171116_0730.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20171116_0730.png,2017-11-16T07:30,0,0,1,7001575,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2017/11/airmass_rgb_20171116_2315.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20171116_2315.png,2017-11-16T23:15,1,1,1,7001575,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2017/11/airmass_rgb_20171116_2000.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20171116_2000.png,2017-11-16T20:00,1,1,1,7001575,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2017/11/airmass_rgb_20171119_1000.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20171119_1000.png,2017-11-19T10:00,0,0,1,7001575,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2017/11/airmass_rgb_20171119_1700.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20171119_1700.png,2017-11-19T17:00,0,0,1,7001575,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
/media/fenrir/disk1/danieleda/download_EUMETSAT_data/from_gcloud/2017/11/airmass_rgb_20171116_2010.png,/media/fenrir/disk1/danieleda/resized-stretched/airmass_rgb_20171116_2010.png,2017-11-16T20:10,1,1,1,7001575,stretch,1290,420,224,224,224,0.17364341085271318,0.17364341085271318,0.5333333333333333,0.0,0.0,exists,already exists
